0.000000000000000000e+00,4.183270361429146655e-01,3.169393210877943234e-01,-1.939146063733172554e-01,6.200305062703151959e-01,-3.154894644448102969e-02,1.813608280025108543e-01,3.088322645673137190e-01,-1.680740364071392490e-01,2.062344396916916400e-01,-1.431865719174852947e-01,6.956512852317775497e-02,6.409911856056071944e-01,-5.547889106520831337e-01,-3.145718462388131798e-01,-1.025605391542282474e-01,-9.800189845908924280e-02,7.040541796401168506e-01,2.276908441027316599e-01,-1.148365780066978870e-01,4.083465613625814061e-01,6.278051480335351542e-01,-1.146497123516976302e-01,-3.607035288311571941e-01,-6.069385528495867543e-01,1.632890274034827272e+01,-1.779306476143648119e+00,5.133491149052938241e+00,1.244772531268778870e+01,-4.842323659507000500e+00,6.049778556680282193e+00,6.246018889742169122e+00,7.355921144206366336e+00,7.205541839807443338e+00,-4.478267990672165411e+00,1.823469354760714367e+00,5.034086251867911699e+00,-9.105876316922923763e+00,-1.814111865023642078e+00,-8.889582088972245444e+00,7.166071205193847327e+00,-6.062849097737474935e-01,-1.742920852282714428e+00,7.427494824165704834e+00,-6.472280162813877524e+00,-1.669991754720747323e+01,3.440554904144453197e+00,7.702770532718258067e+00,2.592045501606341062e+00,1.292983491329419010e+01
8.245943293375909144e-01,0.000000000000000000e+00,-5.395400609171667750e-01,2.544774899236054155e-01,7.789907478129520779e-01,-7.839867468179662069e-02,7.438079083192694618e-01,-5.713002646051335010e-01,-1.162315528004120857e-01,1.823344614294787336e-01,2.708799797079185501e-01,-4.573083209617134770e-03,5.569698886693864592e-01,-7.531337167207829975e-02,1.577756608505676006e-03,-1.055928038996138962e-01,2.703352947869029910e-01,-5.269497107618681397e-02,8.140915169162392662e-01,6.068196206654913327e-01,1.772260022866859464e-01,9.481183270861155421e-01,-8.389079484892181249e-02,-3.808032117878372702e-01,-3.427294452800562219e-01,5.861657059367074929e+00,8.558961937358262162e+00,9.265635819189341760e-01,-2.788570781449965619e+00,3.185184554792614975e+00,-1.229671231751443994e+00,-3.164838643190069245e+00,8.570141986486692787e+00,8.617160655807888148e+00,-1.272294161420661318e+00,9.578438052031341243e+00,5.649444431484351270e+00,2.883098730111923302e+00,-6.255262916917007310e+00,-4.075092439472938644e+00,1.464640991548981752e+00,4.587891756608950544e-01,-3.838644275393685135e+00,-2.013316550509375524e+00,6.775371283882581253e+00,4.259500895510179852e+00,1.687966542682553417e+00,1.372635751882223154e+01,-5.987044343344208208e+00,2.086425975473980454e+00
6.170645168869165476e-01,-2.202108483497333680e-01,0.000000000000000000e+00,-5.107697660301502296e-03,-4.195098070154146264e-02,5.125149428439349508e-01,3.602470972849383113e-01,2.738385290314648834e-02,-9.937930068483535884e-02,5.668842916433870505e-01,-1.289476304162863185e-01,-2.677847585602392000e-01,1.323177164034630149e-01,-2.137434905793574869e-01,-4.715867677451195394e-01,-5.563433944265141484e-01,1.986016261879492983e-01,5.462036875244709044e-01,2.550785600764891026e-01,2.891274658696190158e-01,1.733065146150482017e-01,2.419678029646900042e-01,-4.984949135818563803e-01,2.678915505266085129e-01,-2.275887148560887807e-01,1.091860531185135486e+01,1.056436288404236379e+01,-3.394464473588509890e-01,7.615458504335672174e+00,-1.253016734339254690e+01,-3.666271810576763990e+00,-2.686502007577709072e+00,-2.233982850560529698e-01,-3.453671233982440469e-01,2.268365542769815946e+00,-7.283111433361131759e+00,4.216023610940068167e+00,2.514627534085089877e-02,-1.944190641316084545e+00,-3.936817880924940560e+00,6.537811728892839902e+00,6.416377715171583063e+00,-7.440871031734646479e+00,3.221315574071504706e+00,8.667150259338214369e-01,-1.886098770245205003e+00,1.289728739410248792e+00,2.874508540229970599e+00,1.390606803327645302e+00,1.506394599614511609e+00
6.066064128235146846e-01,4.893699702891763925e-01,1.948339627171400412e-01,0.000000000000000000e+00,2.342601488456033110e-01,6.869353982570181039e-01,2.954208850957703580e-01,2.888988176420507203e-01,3.222969676292198882e-01,2.432817128531071793e-01,6.175831356101191272e-02,-5.543687274714328428e-01,9.813794408151155224e-01,-4.508149800516769723e-02,-5.306976056215687576e-01,1.536177932206229668e-01,3.653944396455250931e-01,6.192083527447109770e-01,9.062878728108783033e-01,-1.201595614276563806e-01,3.044260548017151402e-01,5.196889222629319516e-01,3.737016322550631431e-01,5.001834228738633037e-02,-6.318688968854594412e-01,1.133005325685502385e+01,-1.944193709826495864e+00,-9.858795203939587637e-01,3.084011065607659585e+00,3.626071527662797500e+00,1.023604538725495061e+00,2.082071385234387506e-01,-1.975743096219547468e+00,1.366938453720229241e+01,1.497208601210822110e-01,1.300848910838030115e+00,8.705003496388615147e+00,-2.120299337003932028e+00,-4.993946421587641460e+00,-1.054573150624609879e+00,-7.035603987998286790e+00,-1.279835946610078601e+01,-5.303408949661028160e+00,3.125124109249935778e+00,-4.622480581729888627e-01,-8.766962612961151535e+00,4.234335861592547268e+00,1.145684689313852012e+01,-1.718564777268502297e+01,6.658512311751083601e+00
2.824136701398215488e-01,9.990415476922165361e-02,-4.841491397266801666e-01,8.244838400040144233e-02,0.000000000000000000e+00,4.443700269272534698e-01,4.404088332700499819e-01,1.017719550263909145e-01,5.824100349953955646e-01,8.457374427254216176e-02,6.466646049271729257e-02,-6.420145669715061620e-01,6.785526686622356252e-03,1.080207716204536483e-01,7.515285400807636407e-02,2.694123344791432562e-02,-2.446792022723994764e-01,5.071732437999096899e-01,6.390393404271600408e-01,1.242607365886124748e-01,-3.468681637747869084e-01,6.916425350838311115e-01,-5.680116413928580910e-01,1.827736851621752923e-02,-2.847794915531965954e-01,2.764671996350533512e+00,-1.445306623601909202e+00,8.151454663080643925e-01,2.533241778865940486e+00,-6.958465491696479432e-01,-2.360419990173993288e+00,-4.633201117327584662e+00,-2.752973278302601301e+00,1.063866710382447511e+00,-4.035889648356184800e+00,-4.073506008195968420e+00,9.705474969576481925e+00,-6.851508951627884869e+00,2.503334133590096044e-01,-8.485753373986593129e-01,1.713030693544022043e-01,2.241871920648438987e+00,-3.818129568965349385e+00,7.196138731271832789e+00,6.201215446132728459e-01,5.660769761974903780e+00,9.257778468407323658e+00,1.371043150115824893e+01,8.505192038155907852e+00,9.168247576451989289e+00
5.201797947029900282e-01,4.712223794191794379e-02,6.900869481360349944e-02,5.062644398254982914e-01,6.218599585947159891e-01,0.000000000000000000e+00,4.786477453472528509e-01,-4.407909131052831775e-01,-2.231304240995827248e-01,5.176521916437578641e-01,3.218790195377293495e-01,-3.274450591649918918e-01,8.512486370717003981e-01,-3.791024376395850659e-01,-1.576355216707192586e-01,1.892928664936064376e-01,5.995166544673434794e-01,8.156605570262019933e-01,7.310123465028154355e-01,2.554321850262192273e-01,-3.297522369499696904e-01,1.145269439729724725e-01,2.232105622315182503e-01,-3.990073088075718477e-02,-9.246412782396905561e-01,1.037566918958570383e+01,1.252609919697333041e+01,2.801931436985441337e+00,3.971613779237063380e+00,6.161117396339813368e+00,-1.090361657908490933e+00,-3.858762453314925622e+00,-2.975856090984318136e+00,1.118314578840385742e+01,-7.046660731889851093e-01,1.058463224509858946e+01,1.426044808454831170e+01,-5.052549072332933378e+00,-3.146091920792212449e+00,-5.689215146392470057e-01,4.846777632855354234e+00,-4.034939527951078020e+00,-4.915652719095575662e+00,1.047387828503676843e+01,3.026673242514313245e+00,-1.085314510265265397e+01,6.702884082080353245e+00,-2.432678524113652152e+00,7.151212545849906732e+00,1.304533392878428621e-01
-2.245740305599830400e-02,2.138822123558191679e-01,-2.737008496296094995e-01,-2.102646214846300987e-01,-1.115011404805074102e-01,5.427620319655427350e-01,0.000000000000000000e+00,-4.246826863102648453e-01,-4.504801060014795855e-02,-3.738851678821976110e-01,3.241848434941061452e-01,1.606600907252986321e-02,6.769099170846611946e-01,-9.932699341206063792e-02,1.806085773389644045e-01,-2.874235430245691836e-01,5.075225096618122267e-01,8.851419866245900936e-01,6.641947076273491124e-02,4.479106357190664189e-01,1.897101018401640138e-01,-3.052083073264433288e-03,-4.430160985556349518e-01,7.431583762557036898e-02,-7.283302228995891525e-01,1.861140748863220118e+00,1.804866932398509149e+00,5.103169972315122038e+00,2.996675450879855429e+00,4.644631112742418466e+00,9.333952218981274029e+00,1.177450300754498080e+00,2.408678809377313712e-01,6.712404125060180249e+00,8.518368575762144346e+00,9.089609953253212637e+00,1.204952326344814395e+01,-3.465021662359140109e+00,-1.231820991461491133e+01,-5.052768590370276591e+00,-8.791606094050596454e+00,-5.335158722562546529e+00,-6.774812826118070674e+00,7.063927307910144116e+00,3.105049388253929621e+00,-3.678101299957717174e+00,7.851424962073777714e+00,3.736972477125136471e+00,3.255070778803158760e+00,1.711155994555712212e+00
8.551268537231315747e-01,-2.865531999621228065e-01,2.814636473013144569e-01,-4.606090377566143257e-01,7.180154469154789165e-01,1.111671243015354138e-01,8.449084847280369237e-01,0.000000000000000000e+00,3.220311535032676087e-01,4.841968631297112191e-01,-3.823166560103263834e-02,-3.828634946292959196e-01,8.100243188834478358e-01,-2.902002980002610366e-01,1.477951893229113578e-01,1.746300471862504144e-01,-1.194675137936764830e-01,-3.825796467113684596e-02,7.793774134935551601e-01,-7.336076309375039184e-02,-3.460274409704656717e-01,6.967042181164793124e-01,-2.005338048504000659e-01,1.050939477558124890e-01,-7.798718208096243609e-01,1.032228370662156536e+01,5.968438639986069383e+00,-5.830704466624312410e+00,6.401459313920351946e+00,5.656680766121726656e-01,4.587209374404176643e+00,5.799799643070198130e-01,-1.272487890089419693e+01,5.083332717422555547e+00,-8.592918842540644420e-01,8.188994049289480159e+00,-3.219303162084368175e-01,3.316415455744269991e+00,3.202825748344313439e-01,4.686080306648323646e-01,-4.560314186461207342e+00,-1.287101925699534988e+01,-3.742907949166950132e+00,8.096259753834573303e+00,1.688384086686314234e+00,2.431824928052857437e+00,5.418370816427356296e+00,-2.579976206142902573e+00,-8.873672834535515364e+00,7.280223866978850822e+00
4.008906161636063281e-01,-5.715434448090139785e-02,2.133489295025997601e-01,4.157087714269144252e-01,5.961144238239149962e-01,-7.442443551813338054e-03,4.500004634878085330e-02,-1.933657780520666725e-01,0.000000000000000000e+00,2.953389077215389236e-01,-1.441828924069447071e-01,-4.896257929209512083e-01,9.473223680469821106e-01,3.001874446968799681e-02,-2.650702387866207266e-01,-4.662448417504783116e-01,-1.356623772022789165e-01,8.203087455443982545e-01,-5.263328984140802635e-02,-3.106955642457553957e-03,-6.534932466202858503e-02,-3.365270616683235794e-02,3.885687952863550176e-01,-2.984920800997692414e-01,-7.997679799895770492e-01,9.576325332541053115e+00,9.976925083691511986e+00,4.697592892458800407e+00,1.210835857171476881e+01,-6.021092703009951919e+00,1.112478991499840042e+01,-6.593140457862730841e+00,-3.734666394112890586e+00,3.576542882065519624e+00,4.614710964350654976e+00,-2.929072556683042006e+00,9.263431284377894315e-01,-2.204006371990832491e+00,-1.802071781203761880e+00,-3.809292296261627797e+00,6.420919816040280281e-01,-9.591184371023944166e-01,3.549194778200863709e-01,-6.413519796093984926e-01,-1.314311858024369428e+01,5.298670894042016855e-01,9.279838867077657483e+00,5.657682722777673590e+00,-1.029724833794777794e+01,1.095693496265194433e+01
-2.123787580006886166e-02,-6.631496972078110286e-02,-3.940565179581437816e-01,-4.757956923852227904e-01,8.189948723948748954e-01,2.972928193075399239e-01,4.306404971932309422e-02,-4.994905151744010174e-01,3.053874466677634070e-01,0.000000000000000000e+00,4.604493049256160875e-01,-5.069497816621593156e-01,8.634992534912990791e-01,2.109609233537994566e-01,-2.449845301886538484e-01,1.120711202678598140e-01,2.723694063275818866e-01,6.632825979851687537e-01,7.464685806106710064e-01,2.453439710461858825e-01,-7.884139888004737529e-04,7.386126788024426348e-01,3.557762640808780352e-01,2.960627468984369237e-01,-8.890244293145284082e-01,1.407812486647521411e+01,-6.760185499517730179e-01,7.960523618679674840e+00,7.229932851753922307e+00,2.184255482373515633e+00,-1.558563109988453377e+00,-8.390413376180273275e+00,1.603834814765816574e+00,3.799656475256928179e+00,-2.143941002210505431e+00,-1.501554996291775801e+00,1.158389923398504884e+00,2.737923841356151300e+00,-1.366519504918350947e-01,-6.400639266339547717e+00,-5.538606672789275542e+00,1.124884037531946568e+01,-6.994248236947878006e+00,-1.174286582473693663e-02,1.005524196214684807e+01,-1.150764520717979877e+01,6.863582225471877685e+00,4.981614156892375078e+00,6.552028943635576752e+00,3.334436246682006999e+00
